PLAYER,Team,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
Tony Snell,CHI,SG,64,20.3,5.3,2.0,5.3,37.2,0.9,2.4,36.1,0.5,0.5,90.9,3.1,1.0,0.8,0.3,0.3,1,0,6.47
Quincy Acy,SAC,F,59,14.8,5.2,2.0,3.6,55.6,0.3,0.8,38.8,0.8,1.2,73.5,3.2,0.5,0.5,0.5,0.4,0,0,14.71
Miles Plumlee,MIL,C,61,14.3,5.1,2.3,3.8,60.1,0.0,0.0,0.0,0.6,1.0,57.6,3.8,0.3,0.7,0.3,0.8,0,0,17.43
Charlie Villanueva,DAL,PF,62,10.7,5.1,2.0,5.3,38.2,0.8,2.8,27.3,0.4,0.4,91.7,2.5,0.4,0.5,0.3,0.2,0,0,12.01
Nemanja Bjelica,MIN,PF,60,17.9,5.1,1.8,3.9,46.8,0.8,2.1,38.4,0.7,0.9,72.7,3.5,1.4,0.8,0.4,0.4,3,0,11.23
JaKarr Sampson,PHI,SF,73,15.9,5.1,1.9,4.3,44.2,0.2,0.9,22.2,1.1,1.7,65.6,2.6,0.6,1.0,0.3,0.5,0,0,8.34
Sasha Vujacic,NY,SG,61,14.9,4.9,1.7,4.5,38.3,0.9,2.3,36.4,0.5,0.6,82.1,2.4,1.4,0.7,0.6,0.1,0,0,11.10
Andre Roberson,OKC,SG,70,22.2,4.8,1.9,3.9,49.6,0.5,1.5,31.1,0.5,0.8,61.1,3.6,0.7,0.5,0.8,0.6,0,0,10.23
Kyle O'Quinn,NY,C,65,11.8,4.8,2.0,4.2,47.6,0.1,0.3,22.7,0.7,0.9,76.7,3.8,1.1,0.9,0.3,0.8,1,0,17.50
Kyle Anderson,SA,SF,78,16.0,4.5,1.8,3.8,46.8,0.2,0.5,32.4,0.8,1.1,74.7,3.1,1.6,0.8,0.8,0.4,1,0,12.99
Alonzo Gee,NO,SG,73,22.4,4.5,1.8,3.5,51.8,0.2,0.8,28.3,0.6,0.9,66.7,3.4,1.0,0.8,0.9,0.2,0,0,8.45
Dewayne Dedmon,ORL,C,58,12.2,4.4,1.7,3.1,55.9,0.0,0.0,0.0,1.0,1.3,75.0,3.9,0.2,0.6,0.4,0.8,1,0,17.08
Steve Blake,DET,PG,58,17.0,4.4,1.6,4.1,38.8,0.9,2.6,34.4,0.3,0.3,80.0,1.5,3.4,1.4,0.4,0.1,0,0,9.81
Jonas Jerebko,BOS,F,78,15.1,4.4,1.5,3.7,41.3,0.6,1.4,39.8,0.8,1.0,78.2,3.7,0.8,0.7,0.3,0.3,1,0,10.32
Thomas Robinson,BKN,F,71,12.9,4.3,1.8,4.1,44.7,0.0,0.0,0.0,0.7,1.5,43.1,5.1,0.6,1.0,0.5,0.5,8,0,14.54
Brandon Rush,GS,F,72,14.7,4.2,1.5,3.6,42.7,0.9,2.2,41.4,0.3,0.4,64.3,2.5,0.8,0.5,0.3,0.3,0,0,10.12
Joe Ingles,UTAH,SF,81,15.3,4.2,1.5,3.6,42.6,1.0,2.6,38.6,0.2,0.2,72.2,1.9,1.2,0.8,0.7,0.0,0,0,10.38
Solomon Hill,IND,SF,59,14.7,4.2,1.6,3.5,44.7,0.4,1.3,32.4,0.6,0.7,85.7,2.8,1.0,0.6,0.6,0.2,1,0,12.23
Chase Budinger,IND,SF,66,14.1,4.1,1.6,3.6,43.5,0.4,1.3,27.9,0.6,0.8,69.6,2.3,1.0,0.7,0.5,0.2,0,0,10.73
Omer Asik,NO,C,68,17.3,4.0,1.5,2.9,53.3,0.0,0.0,0.0,0.9,1.6,54.5,6.1,0.4,0.9,0.3,0.3,2,0,11.02
Kelly Oubre Jr.,WSH,SF,63,10.7,3.7,1.4,3.3,42.7,0.4,1.3,31.6,0.5,0.8,63.3,2.1,0.2,0.5,0.3,0.1,0,0,8.25
Noah Vonleh,POR,PF,78,15.1,3.6,1.5,3.6,42.1,0.1,0.6,23.9,0.5,0.7,74.5,3.9,0.4,0.6,0.3,0.3,0,0,8.63
Ian Clark,GS,G,66,8.8,3.6,1.3,3.1,44.1,0.5,1.3,35.7,0.4,0.5,82.4,1.0,1.0,0.7,0.3,0.2,0,0,11.57
Kyle Singler,OKC,F,68,14.4,3.4,1.3,3.3,38.9,0.4,1.4,30.9,0.4,0.6,65.9,2.1,0.4,0.5,0.4,0.1,0,0,6.68
Mike Muscala,ATL,PF,60,9.4,3.3,1.3,2.5,50.0,0.2,0.7,30.8,0.5,0.7,79.5,2.0,0.6,0.5,0.2,0.5,0,0,13.68
Rashad Vaughn,MIL,G,70,14.3,3.1,1.2,3.8,30.5,0.6,2.1,29.3,0.2,0.2,80.0,1.3,0.6,0.4,0.4,0.2,0,0,4.25
Luc Mbah a Moute,LAC,F,75,17.0,3.1,1.3,2.8,45.4,0.2,0.5,32.5,0.4,0.8,52.6,2.3,0.4,0.5,0.6,0.3,0,0,7.28
Johnny O'Bryant III,MIL,PF,66,13.0,3.0,1.3,3.2,41.1,0.0,0.0,100.0,0.4,0.6,67.5,2.7,0.5,0.5,0.3,0.1,0,0,7.46
Chris Johnson,UTAH,SG,70,12.2,2.9,1.0,2.8,37.1,0.4,1.4,27.6,0.5,0.6,81.0,1.9,0.6,0.6,0.5,0.3,0,0,8.20
Tayshaun Prince,MIN,SF,77,19.0,2.9,1.3,3.0,44.5,0.1,0.3,17.4,0.2,0.2,68.4,1.9,1.0,0.4,0.5,0.2,0,0,6.37
Pablo Prigioni,LAC,PG,59,13.9,2.5,0.9,2.5,37.4,0.5,1.6,29.5,0.1,0.1,87.5,1.9,2.2,0.8,0.9,0.0,0,0,10.22
Nick Collison,OKC,F,59,11.8,2.1,0.8,1.8,45.9,0.0,0.0,0.0,0.4,0.6,69.7,2.9,0.9,0.8,0.3,0.3,0,0,7.75
